Company,Agency,Seniority,Rating Code,Market,Rating,Rating Date,Watch Code,Watch Eff Date,Outlook,Outlook Eff Date,Rating Endorsement,Affirmation Date
National Grid Electricity Transmission PLC,S&P,Senior Unsecured,SSU,Domestic,A-,2007-08-24,,,,,,
National Grid Electricity Transmission PLC,S&P,Long-term Issuer Rating,SPI,Foreign,BBB+,2021-03-02,--,,STABLE,2021-03-02,EUEUKR,2025-04-25
National Grid Electricity Transmission PLC,S&P,Long-term Issuer Rating,SPI,Foreign,A-,2007-08-24,,,,,,
National Grid Electricity Transmission PLC,S&P,Long-term Issuer Rating,SPI,Foreign,A,2001-12-04,,,,,,
National Grid Electricity Transmission PLC,S&P,Long-term Issuer Rating,SPI,Foreign,A+,2000-03-16,,,,,,
National Grid Electricity Transmission PLC,S&P,Long-term Issuer Rating,SPI,Foreign,AA+,1995-10-25,,,,,,
National Grid Electricity Transmission PLC,S&P,Long-term Issuer Rating,SPI,Foreign,AAA,1991-11-21,,,,,,
National Grid Electricity Transmission PLC,S&P,Long-term Issuer Rating,SPI,Domestic,BBB+,2021-03-02,--,,STABLE,2021-03-02,EUEUKR,2025-04-25
National Grid Electricity Transmission PLC,S&P,Long-term Issuer Rating,SPI,Domestic,A-,2007-08-24,,,,,,
National Grid Electricity Transmission PLC,S&P,Long-term Issuer Rating,SPI,Domestic,A,2001-12-04,,,,,,
National Grid Electricity Transmission PLC,S&P,Long-term Issuer Rating,SPI,Domestic,A+,2000-03-16,,,,,,
National Grid Electricity Transmission PLC,S&P,Long-term Issuer Rating,SPI,Domestic,AA+,1995-10-25,,,,,,
National Grid Electricity Transmission PLC,S&P,Long-term Senior Unsecured MTN Rating,SMU,Foreign,BBB+,2021-03-02,--,,--,,EUR,2025-04-25
National Grid Electricity Transmission PLC,S&P,Long-term Senior Unsecured MTN Rating,SMU,Foreign,A-,2017-09-18,,,,,,
National Grid Electricity Transmission PLC,S&P,Long-term Senior Unsecured MTN Rating,SMU,Foreign,BBB+,2007-08-24,,,,,,
National Grid Electricity Transmission PLC,S&P,Long-term Senior Unsecured MTN Rating,SMU,Domestic,BBB+,2021-03-02,--,,--,,EUR,2025-04-25
National Grid Electricity Transmission PLC,S&P,Long-term Senior Unsecured MTN Rating,SMU,Domestic,A-,2017-09-18,,,,,,
National Grid Electricity Transmission PLC,S&P,Long-term Senior Unsecured MTN Rating,SMU,Domestic,BBB+,2012-06-18,,,,,,
National Grid Electricity Transmission PLC,S&P,Short-term Issuer Credit Rating,SIS,Foreign,A-2,2007-08-24,--,,--,,EUEUKR,2025-04-25
National Grid Electricity Transmission PLC,S&P,Short-term Issuer Credit Rating,SIS,Foreign,A-1,2000-03-16,,,,,,
National Grid Electricity Transmission PLC,S&P,Short-term Issuer Credit Rating,SIS,Domestic,A-2,2007-08-24,--,,--,,EUEUKR,2025-04-25
National Grid Electricity Transmission PLC,S&P,Short-term Issuer Credit Rating,SIS,Domestic,A-1,2000-03-16,,,,,,
National Grid Electricity Transmission PLC,S&P,Commercial Paper,SCP,Foreign,A-2,2021-02-18,--,,--,,EUEUKR,2025-04-25
National Grid Electricity Transmission PLC,Moody's,Senior Unsecured,MSU,Foreign,Baa1,2021-03-02,--,,--,,EUEUKR,
National Grid Electricity Transmission PLC,Moody's,Senior Unsecured,MSU,Foreign,A3,2007-08-28,,,,,,
National Grid Electricity Transmission PLC,Moody's,Senior Unsecured,MSU,Foreign,A2,2002-12-23,,,,,,
National Grid Electricity Transmission PLC,Moody's,Senior Unsecured,MSU,Domestic,Baa1,2021-03-02,--,,--,,EUEUKR,
National Grid Electricity Transmission PLC,Moody's,Senior Unsecured,MSU,Domestic,A3,2013-03-04,,,,,,
National Grid Electricity Transmission PLC,Moody's,Most Recent Short-term Rating,MRS,Foreign,P-2,2021-03-02,--,,STA,2021-03-02,EUEUKR,
National Grid Electricity Transmission PLC,Moody's,Long-term Senior Unsecured MTN Rating,MMU,Foreign,(P)Baa1 *,2021-03-02,--,,--,,EUEUKR,
National Grid Electricity Transmission PLC,Moody's,Long-term Senior Unsecured MTN Rating,MMU,Foreign,(P)A3,2013-03-04,,,,,,
National Grid Electricity Transmission PLC,Moody's,Other Short-term Rating,MMT,Foreign,(P)P-2 *,2013-03-04,--,,--,,EUEUKR,2021-03-02
National Grid Electricity Transmission PLC,Moody's,Derived Long-term Issuer Rating,MDL,Foreign,Baa1,2021-03-02,--,,STA,2021-03-02,EUEUKR,
National Grid Electricity Transmission PLC,Moody's,Commercial Paper,MCP,Foreign,P-2,2007-08-28,--,,--,,EUEUKR,2021-03-02
National Grid Electricity Transmission PLC,Moody's,Commercial Paper,MCP,Foreign,P-1,1991-11-21,,,,,,
National Grid Electricity Transmission PLC,Moody's,Commercial Paper,MCP,Domestic,WR,2021-02-15,--,,--,,EUEUKR,
National Grid Electricity Transmission PLC,Moody's,Commercial Paper,MCP,Domestic,P-2,2013-03-04,,,,,,
National Grid Electricity Transmission PLC,Fitch,Senior Unsecured,FSU,Foreign,A,2026-06-03,,,,,,
National Grid Electricity Transmission PLC,Fitch,Senior Unsecured,FSU,Foreign,A-,2021-03-02,--,,--,,EUEUKR,2025-11-05
National Grid Electricity Transmission PLC,Fitch,Senior Unsecured,FSU,Foreign,A,2016-03-07,,,,,,
National Grid Electricity Transmission PLC,Fitch,Senior Unsecured,FSU,Foreign,WD,2015-10-07,,,,,,
National Grid Electricity Transmission PLC,Fitch,Senior Unsecured,FSU,Foreign,A,2005-11-20,,,,,,
National Grid Electricity Transmission PLC,Fitch,Senior Unsecured,FSU,Domestic,A,2026-06-03,,,,,,
National Grid Electricity Transmission PLC,Fitch,Senior Unsecured,FSU,Domestic,A-,2021-03-02,--,,--,,EUEUKR,2025-11-05
National Grid Electricity Transmission PLC,Fitch,Senior Unsecured,FSU,Domestic,A,2019-02-21,,,,,,
National Grid Electricity Transmission PLC,Fitch,Senior Unsecured,FSU,Domestic,WD,2018-07-08,,,,,,
National Grid Electricity Transmission PLC,Fitch,Senior Unsecured,FSU,Domestic,A,2013-12-12,,,,,,
National Grid Electricity Transmission PLC,Fitch,Short-term Issuer Rating,FSS,Foreign,WD,2007-06-12,--,,--,,--,
National Grid Electricity Transmission PLC,Fitch,Short-term Issuer Rating,FSS,Foreign,F2,2006-05-23,,,,,,
National Grid Electricity Transmission PLC,Fitch,Short-term Issuer Default Rating,FDS,Foreign,F2,2006-05-23,--,,--,,EUEUKR,2025-11-05
National Grid Electricity Transmission PLC,Fitch,Long-term Issuer Default Rating,FDL,Foreign,BBB+,2021-03-02,--,,Sta,2025-11-05,EUEUKR,2025-11-05
National Grid Electricity Transmission PLC,Fitch,Long-term Issuer Default Rating,FDL,Foreign,A-,2006-05-23,,,,,,
Nederlandse Gasunie NV,S&P,Senior Unsecured,SSU,Foreign,NR,2007-09-27,--,,--,,--,
Nederlandse Gasunie NV,S&P,Senior Unsecured,SSU,Foreign,AA+,2005-07-01,,,,,,
Nederlandse Gasunie NV,S&P,Senior Unsecured,SSU,Domestic,AA-,2015-11-25,--,,--,,EURUKE,2023-05-25
Nederlandse Gasunie NV,S&P,Senior Unsecured,SSU,Domestic,A+,2013-12-03,,,,,,
Nederlandse Gasunie NV,S&P,Long-term Issuer Rating,SPI,Foreign,AA-,2015-11-25,--,,STABLE,2015-11-25,EURUKE,2025-06-27
Nederlandse Gasunie NV,S&P,Long-term Issuer Rating,SPI,Foreign,A+,2013-12-03,,,,,,
Nederlandse Gasunie NV,S&P,Long-term Issuer Rating,SPI,Foreign,AA-,2008-06-26,,,,,,
Nederlandse Gasunie NV,S&P,Long-term Issuer Rating,SPI,Foreign,AA+,2005-07-01,,,,,,
Nederlandse Gasunie NV,S&P,Long-term Issuer Rating,SPI,Foreign,AAA,1986-01-08,,,,,,
Nederlandse Gasunie NV,S&P,Long-term Issuer Rating,SPI,Domestic,AA-,2015-11-25,--,,STABLE,2015-11-25,EURUKE,2025-06-27
Nederlandse Gasunie NV,S&P,Long-term Issuer Rating,SPI,Domestic,A+,2013-12-03,,,,,,
Nederlandse Gasunie NV,S&P,Long-term Issuer Rating,SPI,Domestic,AA-,2008-06-26,,,,,,
Nederlandse Gasunie NV,S&P,Long-term Issuer Rating,SPI,Domestic,AA+,2005-07-01,,,,,,
Nederlandse Gasunie NV,S&P,Long-term Issuer Rating,SPI,Domestic,AAA,1995-09-01,,,,,,
Nederlandse Gasunie NV,S&P,Long-term Senior Unsecured MTN Rating,SMU,Foreign,AA-,2015-11-25,--,,--,,EUR,2024-05-23
Nederlandse Gasunie NV,S&P,Long-term Senior Unsecured MTN Rating,SMU,Foreign,A+,2013-12-03,,,,,,
Nederlandse Gasunie NV,S&P,Long-term Senior Unsecured MTN Rating,SMU,Domestic,AA-,2015-11-25,--,,--,,EUR,2024-05-23
Nederlandse Gasunie NV,S&P,Long-term Senior Unsecured MTN Rating,SMU,Domestic,A+,2013-12-03,,,,,,
Nederlandse Gasunie NV,S&P,Short-term MTN Rating,SMT,Foreign,A-1+,2015-11-25,--,,--,,EUR,2024-05-23
Nederlandse Gasunie NV,S&P,Short-term MTN Rating,SMT,Foreign,A-1,2013-12-03,,,,,,
Nederlandse Gasunie NV,S&P,Short-term MTN Rating,SMT,Domestic,A-1+,2015-11-25,--,,--,,EUR,2024-05-23
Nederlandse Gasunie NV,S&P,Short-term MTN Rating,SMT,Domestic,A-1,2013-12-03,,,,,,
Nederlandse Gasunie NV,S&P,Short-term Issuer Credit Rating,SIS,Foreign,A-1+,2015-11-25,--,,--,,EURUKE,2025-06-27
Nederlandse Gasunie NV,S&P,Short-term Issuer Credit Rating,SIS,Foreign,A-1,2013-12-03,,,,,,
Nederlandse Gasunie NV,S&P,Short-term Issuer Credit Rating,SIS,Foreign,A-1+,1986-10-23,,,,,,
Nederlandse Gasunie NV,S&P,Short-term Issuer Credit Rating,SIS,Domestic,A-1+,2015-11-25,--,,--,,EURUKE,2025-06-27
Nederlandse Gasunie NV,S&P,Short-term Issuer Credit Rating,SIS,Domestic,A-1,2013-12-03,,,,,,
Nederlandse Gasunie NV,S&P,Short-term Issuer Credit Rating,SIS,Domestic,A-1+,1986-10-23,,,,,,
Nederlandse Gasunie NV,Moody's,Senior Unsecured,MSU,Foreign,WR,2011-12-09,--,,--,,--,
Nederlandse Gasunie NV,Moody's,Senior Unsecured,MSU,Foreign,A2,2011-11-16,,,,,,
Nederlandse Gasunie NV,Moody's,Senior Unsecured,MSU,Foreign,Aa3,2010-09-10,,,,,,
Nederlandse Gasunie NV,Moody's,Senior Unsecured,MSU,Foreign,Aa2,2008-06-12,,,,,,
Nederlandse Gasunie NV,Moody's,Senior Unsecured,MSU,Foreign,Aaa,1997-09-23,,,,,,
Nederlandse Gasunie NV,Moody's,Senior Unsecured,MSU,Domestic,A2,2024-07-05,--,,--,,EURUKE,
Nederlandse Gasunie NV,Moody's,Senior Unsecured,MSU,Domestic,A1,2018-08-08,,,,,,
Nederlandse Gasunie NV,Moody's,Senior Unsecured,MSU,Domestic,A2,2011-11-16,,,,,,
Nederlandse Gasunie NV,Moody's,Short-term Issuer Rating,MSS,Foreign,P-1,2011-11-23,--,,--,,EURUKE,2024-07-05
Nederlandse Gasunie NV,Moody's,Short-term Issuer Rating,MSS,Domestic,P-1,2011-11-23,--,,--,,EURUKE,2024-07-05
Nederlandse Gasunie NV,Moody's,Most Recent Short-term Rating,MRS,Foreign,P-1,2024-07-05,--,,STA,2024-07-05,EURUKE,
Nederlandse Gasunie NV,Moody's,Most Recent Short-term Rating,MRS,Domestic,P-1,2024-07-05,--,,STA,2024-07-05,EURUKE,
Nederlandse Gasunie NV,Moody's,Long-term Senior Unsecured MTN Rating,MMU,Domestic,(P)A2 *,2024-07-05,--,,--,,EURUKE,
Nederlandse Gasunie NV,Moody's,Long-term Senior Unsecured MTN Rating,MMU,Domestic,(P)A1,2018-08-08,,,,,,
Nederlandse Gasunie NV,Moody's,Long-term Senior Unsecured MTN Rating,MMU,Domestic,(P)A2,2013-08-23,,,,,,
Nederlandse Gasunie NV,Moody's,Long-term Issuer Rating,MIS,Foreign,A2,2024-07-05,--,,--,,EURUKE,
Nederlandse Gasunie NV,Moody's,Long-term Issuer Rating,MIS,Foreign,A1,2018-08-08,,,,,,
Nederlandse Gasunie NV,Moody's,Long-term Issuer Rating,MIS,Foreign,A2,2011-11-16,,,,,,
Nederlandse Gasunie NV,Moody's,Long-term Issuer Rating,MIS,Foreign,Aa3,2010-09-10,,,,,,
Nederlandse Gasunie NV,Moody's,Long-term Issuer Rating,MIS,Foreign,Aa2,2008-06-12,,,,,,
Nederlandse Gasunie NV,Moody's,Long-term Issuer Rating,MIS,Foreign,Aaa,1995-06-22,,,,,,
Nederlandse Gasunie NV,Moody's,Long-term Issuer Rating,MIS,Domestic,A2,2024-07-05,--,,--,,EURUKE,
Nederlandse Gasunie NV,Moody's,Long-term Issuer Rating,MIS,Domestic,A1,2018-08-08,,,,,,
Nederlandse Gasunie NV,Moody's,Long-term Issuer Rating,MIS,Domestic,A2,2011-11-16,,,,,,
Nederlandse Gasunie NV,Moody's,Long-term Issuer Rating,MIS,Domestic,Aa3,2010-09-10,,,,,,
Nederlandse Gasunie NV,Moody's,Long-term Issuer Rating,MIS,Domestic,Aa2,2008-06-12,,,,,,
Nederlandse Gasunie NV,Moody's,Long-term Issuer Rating,MIS,Domestic,Aaa,1995-06-22,,,,,,
Nederlandse Gasunie NV,Moody's,Derived Long-term Issuer Rating,MDL,Foreign,A2,2024-07-05,--,,STA,2024-07-05,EURUKE,
Nederlandse Gasunie NV,Moody's,Derived Long-term Issuer Rating,MDL,Domestic,A2,2024-07-05,--,,STA,2024-07-05,EURUKE,
Nederlandse Gasunie NV,Moody's,Baseline Credit Assessments Rating,MBC,Foreign,baa1 **,2024-07-05,--,,--,,--,
Nederlandse Gasunie NV,Moody's,Baseline Credit Assessments Rating,MBC,Domestic,baa1 **,2024-07-05,--,,--,,--,
Net4Gas sro,S&P,Senior Unsecured,SSU,Foreign,NR,2019-05-30,--,,--,,--,
Net4Gas sro,S&P,Senior Unsecured,SSU,Foreign,BBB,2014-07-25,,,,,,
Net4Gas sro,S&P,Senior Unsecured,SSU,Domestic,NR,2019-05-30,--,,--,,--,
Net4Gas sro,S&P,Senior Unsecured,SSU,Domestic,BBB,2014-07-25,,,,,,
Net4Gas sro,S&P,Long-term Issuer Rating,SPI,Foreign,NR,2019-05-30,--,,--,,--,
Net4Gas sro,S&P,Long-term Issuer Rating,SPI,Foreign,BBB,2014-07-25,,,,,,
Net4Gas sro,S&P,Long-term Issuer Rating,SPI,Foreign,BBB,2014-07-09,,,,,,
Net4Gas sro,S&P,Long-term Issuer Rating,SPI,Domestic,NR,2019-05-30,--,,--,,--,
Net4Gas sro,S&P,Long-term Issuer Rating,SPI,Domestic,BBB,2014-07-25,,,,,,
Net4Gas sro,S&P,Long-term Issuer Rating,SPI,Domestic,BBB,2014-07-09,,,,,,
Net4Gas sro,S&P,Long-term Senior Unsecured MTN Rating,SMU,Foreign,NR,2019-05-30,--,,--,,--,
Net4Gas sro,S&P,Long-term Senior Unsecured MTN Rating,SMU,Foreign,BBB,2014-07-25,,,,,,
Net4Gas sro,S&P,Long-term Senior Unsecured MTN Rating,SMU,Domestic,NR,2019-05-30,--,,--,,--,
Net4Gas sro,S&P,Long-term Senior Unsecured MTN Rating,SMU,Domestic,BBB,2014-07-25,,,,,,
Net4Gas sro,Moody's,Senior Unsecured,MSU,Foreign,WR,2022-12-21,--,,--,,EURUKE,
Net4Gas sro,Moody's,Senior Unsecured,MSU,Foreign,Ba2,2022-03-23,,,,,,
Net4Gas sro,Moody's,Senior Unsecured,MSU,Foreign,Baa2,2019-01-28,,,,,,
Net4Gas sro,Moody's,Senior Unsecured,MSU,Domestic,WR,2022-12-21,--,,--,,EURUKE,
Net4Gas sro,Moody's,Senior Unsecured,MSU,Domestic,Ba2,2022-03-23,,,,,,
Net4Gas sro,Moody's,Senior Unsecured,MSU,Domestic,Baa2,2019-01-28,,,,,,
Net4Gas sro,Moody's,Probability of Default Rating,MPD,Foreign,WR,2022-12-21,--,,--,,EURUKE,
Net4Gas sro,Moody's,Probability of Default Rating,MPD,Foreign,Ba2-PD,2022-03-23,,,,,,
Net4Gas sro,Moody's,Probability of Default Rating,MPD,Domestic,WR,2022-12-21,--,,--,,EURUKE,
Net4Gas sro,Moody's,Probability of Default Rating,MPD,Domestic,Ba2-PD,2022-03-23,,,,,,
Net4Gas sro,Moody's,Long-term Issuer Rating,MIS,Foreign,WR,2022-03-23,--,,--,,EURUKE,
Net4Gas sro,Moody's,Long-term Issuer Rating,MIS,Foreign,Baa2,2019-01-28,,,,,,
Net4Gas sro,Moody's,Long-term Issuer Rating,MIS,Domestic,WR,2022-03-23,--,,--,,EURUKE,
Net4Gas sro,Moody's,Long-term Issuer Rating,MIS,Domestic,Baa2,2019-01-28,,,,,,
Net4Gas sro,Moody's,LGD Senior Unsecured,MGU,Foreign,WR **,2022-12-21,--,,--,,--,
Net4Gas sro,Moody's,LGD Senior Unsecured,MGU,Foreign,LGD4 - 50%,2022-03-23,,,,,,
Net4Gas sro,Moody's,LGD Senior Unsecured,MGU,Domestic,WR **,2022-12-21,--,,--,,--,
Net4Gas sro,Moody's,LGD Senior Unsecured,MGU,Domestic,LGD4 - 50%,2022-03-23,,,,,,
Net4Gas sro,Moody's,Corporate Family Rating,MCF,Foreign,WR,2022-12-21,--,,--,,EURUKE,
Net4Gas sro,Moody's,Corporate Family Rating,MCF,Foreign,Ba2,2022-03-23,,,,,,
Net4Gas sro,Moody's,Corporate Family Rating,MCF,Domestic,WR,2022-12-21,--,,--,,EURUKE,
Net4Gas sro,Moody's,Corporate Family Rating,MCF,Domestic,Ba2,2022-03-23,,,,,,
Net4Gas sro,Fitch,Senior Unsecured,FSU,Foreign,A-,2025-12-09,--,,--,,EURUKE,
Net4Gas sro,Fitch,Senior Unsecured,FSU,Foreign,BBB,2024-12-11,,,,,,
Net4Gas sro,Fitch,Senior Unsecured,FSU,Foreign,BB+,2024-01-05,,,,,,
Net4Gas sro,Fitch,Senior Unsecured,FSU,Foreign,BB-,2023-05-29,,,,,,
Net4Gas sro,Fitch,Senior Unsecured,FSU,Foreign,BB+,2022-05-10,,,,,,
Net4Gas sro,Fitch,Senior Unsecured,FSU,Foreign,BBB,2017-06-30,,,,,,
Net4Gas sro,Fitch,Senior Unsecured,FSU,Foreign,WD,2017-01-10,,,,,,
Net4Gas sro,Fitch,Senior Unsecured,FSU,Foreign,BBB,2014-07-24,,,,,,
Net4Gas sro,Fitch,Senior Unsecured,FSU,Domestic,A-,2025-12-09,--,,--,,EURUKE,
Net4Gas sro,Fitch,Senior Unsecured,FSU,Domestic,BBB,2024-12-11,,,,,,
Net4Gas sro,Fitch,Senior Unsecured,FSU,Domestic,BB+,2024-01-05,,,,,,
Net4Gas sro,Fitch,Senior Unsecured,FSU,Domestic,BB-,2023-05-29,,,,,,
Net4Gas sro,Fitch,Senior Unsecured,FSU,Domestic,BB+,2022-05-10,,,,,,
Net4Gas sro,Fitch,Senior Unsecured,FSU,Domestic,BBB,2014-07-29,,,,,,
Net4Gas sro,Fitch,Long-term Issuer Default Rating,FDL,Foreign,BBB+,2025-12-09,--,,Sta,2025-12-09,EURUKE,
Net4Gas sro,Fitch,Long-term Issuer Default Rating,FDL,Foreign,BBB-,2024-12-11,,,,,,
Net4Gas sro,Fitch,Long-term Issuer Default Rating,FDL,Foreign,BB,2024-01-05,,,,,,
Net4Gas sro,Fitch,Long-term Issuer Default Rating,FDL,Foreign,BB-,2023-05-29,,,,,,
Net4Gas sro,Fitch,Long-term Issuer Default Rating,FDL,Foreign,BB+,2022-05-10,,,,,,
Net4Gas sro,Fitch,Long-term Issuer Default Rating,FDL,Foreign,BBB,2021-12-26,,,,,,
Net4Gas sro,Fitch,Long-term Issuer Default Rating,FDL,Foreign,BB+,2021-12-25,,,,,,
Net4Gas sro,Fitch,Long-term Issuer Default Rating,FDL,Foreign,BBB,2013-12-29,,,,,,
Norsk Hydro ASA,S&P,Senior Unsecured,SSU,Foreign,BBB,2025-06-10,--,,--,,EURUKE,
Norsk Hydro ASA,S&P,Senior Unsecured,SSU,Foreign,AA-,2007-08-03,,,,,,
Norsk Hydro ASA,S&P,Senior Unsecured,SSU,Foreign,A-,2006-06-02,,,,,,
Norsk Hydro ASA,S&P,Long-term Issuer Rating,SPI,Foreign,BBB,2010-11-19,--,,STABLE,2010-11-19,EUEUKR,2023-08-24
Norsk Hydro ASA,S&P,Long-term Issuer Rating,SPI,Foreign,BBB-,2009-03-20,,,,,,
Norsk Hydro ASA,S&P,Long-term Issuer Rating,SPI,Foreign,BBB,2007-08-03,,,,,,
Norsk Hydro ASA,S&P,Long-term Issuer Rating,SPI,Foreign,A-,2006-06-02,,,,,,
Norsk Hydro ASA,S&P,Long-term Issuer Rating,SPI,Foreign,A,1996-05-28,,,,,,
Norsk Hydro ASA,S&P,Long-term Issuer Rating,SPI,Foreign,A-,1992-04-09,,,,,,
Norsk Hydro ASA,S&P,Long-term Issuer Rating,SPI,Foreign,A,1991-08-22,,,,,,
Norsk Hydro ASA,S&P,Long-term Issuer Rating,SPI,Domestic,BBB,2010-11-19,--,,STABLE,2010-11-19,EUEUKR,2023-08-24
Norsk Hydro ASA,S&P,Long-term Issuer Rating,SPI,Domestic,BBB-,2009-03-20,,,,,,
Norsk Hydro ASA,S&P,Long-term Issuer Rating,SPI,Domestic,BBB,2007-08-03,,,,,,
Norsk Hydro ASA,S&P,Long-term Issuer Rating,SPI,Domestic,A-,2006-06-02,,,,,,
Norsk Hydro ASA,S&P,Long-term Issuer Rating,SPI,Domestic,A,1996-05-28,,,,,,
Norsk Hydro ASA,S&P,Long-term Issuer Rating,SPI,Domestic,A-,1992-04-09,,,,,,
Norsk Hydro ASA,S&P,Long-term Issuer Rating,SPI,Domestic,A,1991-08-22,,,,,,
Norsk Hydro ASA,S&P,Short-term Issuer Credit Rating,SIS,Foreign,A-2,2010-11-19,--,,--,,EUEUKR,2023-08-24
Norsk Hydro ASA,S&P,Short-term Issuer Credit Rating,SIS,Foreign,A-3,2009-03-20,,,,,,
Norsk Hydro ASA,S&P,Short-term Issuer Credit Rating,SIS,Foreign,A-2,2006-06-02,,,,,,
Norsk Hydro ASA,S&P,Short-term Issuer Credit Rating,SIS,Foreign,A-1,1997-05-23,,,,,,
Norsk Hydro ASA,S&P,Short-term Issuer Credit Rating,SIS,Domestic,A-2,2010-11-19,--,,--,,EUEUKR,2023-08-24
Norsk Hydro ASA,S&P,Short-term Issuer Credit Rating,SIS,Domestic,A-3,2009-03-20,,,,,,
Norsk Hydro ASA,S&P,Short-term Issuer Credit Rating,SIS,Domestic,A-2,2006-06-02,,,,,,
Norsk Hydro ASA,S&P,Short-term Issuer Credit Rating,SIS,Domestic,A-1,1997-05-23,,,,,,
Norsk Hydro ASA,Moody's,Senior Unsecured,MSU,Foreign,Baa2,2024-06-07,--,,--,,EUEUKR,
Norsk Hydro ASA,Moody's,Senior Unsecured,MSU,Foreign,Baa3,2020-03-23,,,,,,
Norsk Hydro ASA,Moody's,Senior Unsecured,MSU,Foreign,Baa2,2019-03-28,,,,,,
Norsk Hydro ASA,Moody's,Senior Unsecured,MSU,Foreign,WR,2007-11-14,,,,,,
Norsk Hydro ASA,Moody's,Senior Unsecured,MSU,Foreign,A2,2006-04-24,,,,,,
Norsk Hydro ASA,Moody's,Senior Unsecured,MSU,Domestic,WR,1991-10-15,--,,--,,--,
Norsk Hydro ASA,Moody's,Long-term Issuer Rating,MIS,Domestic,Baa2,2024-06-07,--,,--,,EUEUKR,
Norsk Hydro ASA,Moody's,Long-term Issuer Rating,MIS,Domestic,Baa3,2020-03-23,,,,,,
Norsk Hydro ASA,Moody's,Long-term Issuer Rating,MIS,Domestic,Baa2,2009-03-18,,,,,,
Norsk Hydro ASA,Moody's,Long-term Issuer Rating,MIS,Domestic,Baa1,2007-10-31,,,,,,
Norsk Hydro ASA,Moody's,Long-term Issuer Rating,MIS,Domestic,(P)Baa1,2007-05-03,,,,,,
Norsk Hydro ASA,Moody's,Derived Long-term Issuer Rating,MDL,Domestic,Baa2,2024-06-07,--,,STA,2024-06-07,EUEUKR,
Norsk Hydro ASA,Moody's,Baseline Credit Assessments Rating,MBC,Foreign,baa2 **,2024-06-07,--,,--,,--,
Norsk Hydro ASA,Moody's,Baseline Credit Assessments Rating,MBC,Foreign,baa3,2023-03-13,,,,,,
Norsk Hydro ASA,Moody's,Baseline Credit Assessments Rating,MBC,Domestic,baa2 **,2024-06-07,--,,--,,--,
Norsk Hydro ASA,Moody's,Baseline Credit Assessments Rating,MBC,Domestic,baa3,2023-03-13,,,,,,
Norsk Hydro ASA,Egan-Jones,Senior Unsecured,EJU,Foreign,BBB+,2022-07-28,--,,--,,--,2024-12-02
Norsk Hydro ASA,Egan-Jones,Senior Unsecured,EJU,Foreign,BBB-,2019-11-11,,,,,,
Norsk Hydro ASA,Egan-Jones,Senior Unsecured,EJU,Foreign,BBB,2019-06-24,,,,,,
Norsk Hydro ASA,Egan-Jones,Senior Unsecured,EJU,Foreign,BBB+,2017-03-08,,,,,,
Norsk Hydro ASA,Egan-Jones,Senior Unsecured,EJU,Foreign,BBB,2016-05-11,,,,,,
Norsk Hydro ASA,Egan-Jones,Senior Unsecured,EJU,Domestic,BBB+,2022-07-28,--,,--,,--,2025-11-11
Norsk Hydro ASA,Egan-Jones,Senior Unsecured,EJU,Domestic,BB,2020-04-20,,,,,,
Norsk Hydro ASA,Egan-Jones,Senior Unsecured,EJU,Domestic,BBB-,2019-11-11,,,,,,
Norsk Hydro ASA,Egan-Jones,Senior Unsecured,EJU,Domestic,BBB,2019-06-24,,,,,,
Norsk Hydro ASA,Egan-Jones,Senior Unsecured,EJU,Domestic,BBB+,2017-03-08,,,,,,
Norsk Hydro ASA,Egan-Jones,Senior Unsecured,EJU,Domestic,BBB,2016-05-11,,,,,,
Norsk Hydro ASA,Egan-Jones,Commercial Paper,EJC,Foreign,A1,2023-09-01,--,,--,,--,2024-12-02
Norsk Hydro ASA,Egan-Jones,Commercial Paper,EJC,Foreign,A1+,2023-05-17,,,,,,
Norsk Hydro ASA,Egan-Jones,Commercial Paper,EJC,Foreign,A1,2016-05-11,,,,,,
Norsk Hydro ASA,Egan-Jones,Commercial Paper,EJC,Domestic,A1,2023-09-01,--,,--,,--,2025-11-11
Norsk Hydro ASA,Egan-Jones,Commercial Paper,EJC,Domestic,A1+,2023-05-17,,,,,,
Norsk Hydro ASA,Egan-Jones,Commercial Paper,EJC,Domestic,A1,2022-07-28,,,,,,
Norsk Hydro ASA,Egan-Jones,Commercial Paper,EJC,Domestic,A2,2020-04-20,,,,,,
Norsk Hydro ASA,Egan-Jones,Commercial Paper,EJC,Domestic,A1,2016-05-11,,,,,,
Knorr Bremse AG,S&P,Senior Unsecured,SSU,Foreign,NR,2007-07-18,--,,--,,--,
Knorr Bremse AG,S&P,Senior Unsecured,SSU,Foreign,BBB+,2006-03-23,,,,,,
Knorr Bremse AG,S&P,Senior Unsecured,SSU,Foreign,BBB,2002-06-11,,,,,,
Knorr Bremse AG,S&P,Senior Unsecured,SSU,Domestic,A-,2023-09-27,--,,--,,EURUKE,
Knorr Bremse AG,S&P,Senior Unsecured,SSU,Domestic,A,2022-09-15,,,,,,
Knorr Bremse AG,S&P,Senior Unsecured,SSU,Domestic,NR,2021-12-09,,,,,,
Knorr Bremse AG,S&P,Senior Unsecured,SSU,Domestic,A,2016-12-01,,,,,,
Knorr Bremse AG,S&P,Long-term Issuer Rating,SPI,Foreign,A-,2023-09-27,--,,STABLE,2023-09-27,EURUKE,
